codigo;elemento;anno;variables;tipo;monto
583;Micronesia (Fed. States of);1995;Exports FOB (millions of US dollars);;431430
583;Micronesia (Fed. States of);2005;Exports FOB (millions of US dollars);;129844
583;Micronesia (Fed. States of);2010;Exports FOB (millions of US dollars);;227388
583;Micronesia (Fed. States of);2015;Exports FOB (millions of US dollars);;105581
583;Micronesia (Fed. States of);2017;Exports FOB (millions of US dollars);;32154
583;Micronesia (Fed. States of);2018;Exports FOB (millions of US dollars);;17744
583;Micronesia (Fed. States of);2019;Exports FOB (millions of US dollars);;0.9792
583;Micronesia (Fed. States of);1995;Balance imports/exports (millions of US dollars);;-563830
583;Micronesia (Fed. States of);2005;Balance imports/exports (millions of US dollars);;-1153219
583;Micronesia (Fed. States of);2010;Balance imports/exports (millions of US dollars);;-1451540
583;Micronesia (Fed. States of);2015;Balance imports/exports (millions of US dollars);;-564625
583;Micronesia (Fed. States of);2017;Balance imports/exports (millions of US dollars);;-199822
583;Micronesia (Fed. States of);2018;Balance imports/exports (millions of US dollars);;-117455
583;Micronesia (Fed. States of);2019;Balance imports/exports (millions of US dollars);;-69004
496;Mongolia;1995;Imports CIF (millions of US dollars);;4153000
496;Mongolia;2005;Imports CIF (millions of US dollars);;11825589
496;Mongolia;2010;Imports CIF (millions of US dollars);;31998924
496;Mongolia;2015;Imports CIF (millions of US dollars);;37965915
496;Mongolia;2017;Imports CIF (millions of US dollars);;43373199
496;Mongolia;2018;Imports CIF (millions of US dollars);;58747879
496;Mongolia;2019;Imports CIF (millions of US dollars);;60392619
496;Mongolia;1995;Exports FOB (millions of US dollars);;4733000
496;Mongolia;2005;Exports FOB (millions of US dollars);;10643848
496;Mongolia;2010;Exports FOB (millions of US dollars);;29084727
496;Mongolia;2015;Exports FOB (millions of US dollars);;46692805
496;Mongolia;2017;Exports FOB (millions of US dollars);;62005930
496;Mongolia;2018;Exports FOB (millions of US dollars);;70117577
496;Mongolia;2019;Exports FOB (millions of US dollars);;74333108
496;Mongolia;1995;Balance imports/exports (millions of US dollars);;580000
496;Mongolia;2005;Balance imports/exports (millions of US dollars);;-1181741
496;Mongolia;2010;Balance imports/exports (millions of US dollars);;-2914197
496;Mongolia;2015;Balance imports/exports (millions of US dollars);;8726890
496;Mongolia;2017;Balance imports/exports (millions of US dollars);;18632731
496;Mongolia;2018;Balance imports/exports (millions of US dollars);;11369697
496;Mongolia;2019;Balance imports/exports (millions of US dollars);;13940490
499;Montenegro;2010;Imports CIF (millions of US dollars);;21819403
499;Montenegro;2015;Imports CIF (millions of US dollars);;20501697
499;Montenegro;2017;Imports CIF (millions of US dollars);;26105360
499;Montenegro;2018;Imports CIF (millions of US dollars);;30028640
499;Montenegro;2019;Imports CIF (millions of US dollars);;29031331
499;Montenegro;2010;Exports FOB (millions of US dollars);;4365754
499;Montenegro;2015;Exports FOB (millions of US dollars);;3530795
499;Montenegro;2017;Exports FOB (millions of US dollars);;4208709
499;Montenegro;2018;Exports FOB (millions of US dollars);;4659974
499;Montenegro;2019;Exports FOB (millions of US dollars);;4590148
499;Montenegro;2010;Balance imports/exports (millions of US dollars);;-17453649
499;Montenegro;2015;Balance imports/exports (millions of US dollars);;-16970902
499;Montenegro;2017;Balance imports/exports (millions of US dollars);;-21896651
499;Montenegro;2018;Balance imports/exports (millions of US dollars);;-25368667
499;Montenegro;2019;Balance imports/exports (millions of US dollars);;-24441182
500;Montserrat;1995;Imports CIF (millions of US dollars);;507654
500;Montserrat;2005;Imports CIF (millions of US dollars);;297574
500;Montserrat;2010;Imports CIF (millions of US dollars);;293248
500;Montserrat;2015;Imports CIF (millions of US dollars);;392778
500;Montserrat;2017;Imports CIF (millions of US dollars);;307568
500;Montserrat;2018;Imports CIF (millions of US dollars);;340651
500;Montserrat;2019;Imports CIF (millions of US dollars);;348200
500;Montserrat;1995;Exports FOB (millions of US dollars);;19409
500;Montserrat;2005;Exports FOB (millions of US dollars);;14415
500;Montserrat;2010;Exports FOB (millions of US dollars);;10991
500;Montserrat;2015;Exports FOB (millions of US dollars);;29793
500;Montserrat;2017;Exports FOB (millions of US dollars);;61214
500;Montserrat;2018;Exports FOB (millions of US dollars);;54424
500;Montserrat;2019;Exports FOB (millions of US dollars);;63600
500;Montserrat;1995;Balance imports/exports (millions of US dollars);;-488244
500;Montserrat;2005;Balance imports/exports (millions of US dollars);;-283159
500;Montserrat;2010;Balance imports/exports (millions of US dollars);;-282256
500;Montserrat;2015;Balance imports/exports (millions of US dollars);;-362985
500;Montserrat;2017;Balance imports/exports (millions of US dollars);;-246354
500;Montserrat;2018;Balance imports/exports (millions of US dollars);;-286227
500;Montserrat;2019;Balance imports/exports (millions of US dollars);;-284600
504;Morocco;1995;Imports CIF (millions of US dollars);;85404765
504;Morocco;2005;Imports CIF (millions of US dollars);;208031768
504;Morocco;2010;Imports CIF (millions of US dollars);;353788818
504;Morocco;2015;Imports CIF (millions of US dollars);;381455894
504;Morocco;2017;Imports CIF (millions of US dollars);;450390931
504;Morocco;2018;Imports CIF (millions of US dollars);;512989586
